antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
DEPTH_HIGH & MULTI_TOOL_CYCLE & SEQ_MEDIUM,FAILURE_WRONG_TOOL_SELECTION,0.13825,0.2085,0.0315,0.22784810126582278,1.0927966487569438,1.0,0.002674875,1.0250573770491802,0.09853979305676434,0.09992069785884218,0.024444853146964988,0.18946361897823513
DEPTH_HIGH & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_WRONG_TOOL_SELECTION,0.13775,0.2085,0.0315,0.22867513611615242,1.096763242763321,1.0,0.0027791250000000003,1.0261564705882353,0.10232089356473238,0.10007942811755362,0.02548974872539789,0.18987713640339995
DEPTH_HIGH & SEQ_MEDIUM & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,0.13525,0.18625,0.03125,0.2310536044362292,1.2405562654294184,1.0,0.006059687499999997,1.0582662259615385,0.22423821913847922,0.10766580534022394,0.05505819285558119,0.19941941966777904
DEPTH_HIGH & SEQ_MEDIUM & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.13525,0.2085,0.03125,0.2310536044362292,1.1081707646821544,1.0,0.003050375000000001,1.0293305288461538,0.11287886672448688,0.1,0.02849476239574125,0.1904668501797453
DEPTH_HIGH & SEQ_MEDIUM & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.13525,0.23575,0.031,0.22920517560073936,0.9722382846266782,1.0,-0.0008851875000000023,0.9915089928057554,-0.031964954330943325,0.0911764705882353,-0.008563721817809133,0.1803502017982488
PATTERN_A_T_A_T_A & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_WRONG_TOOL_SELECTION,0.14875,0.2085,0.031,0.20840336134453782,0.9995365052495819,1.0,-1.4374999999997029e-05,0.9998779193205946,-0.0005444431293643093,0.09501915708812263,-0.00012209558491745645,0.17854220825020656
DEPTH_HIGH & MULTI_TOOL_CYCLE & SEQ_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,0.13825,0.18625,0.03075,0.22242314647377937,1.194218236100829,1.0,0.005000937499999997,1.0465203488372092,0.18872307957196183,0.10468085106382978,0.04445240734104992,0.1937619088073595
DEPTH_HIGH & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,0.13775,0.18625,0.03075,0.2232304900181488,1.1985529665403962,1.0,0.005094062499999996,1.0476080607476634,0.19212591372072016,0.10485933503836317,0.04544453458451465,0.1941655805795442
DEPTH_MEDIUM & ONE_TOOL_CYCLE & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.0735,0.23175,0.03075,0.41836734693877553,1.8052528454747594,1.0,0.013716375,1.3208508771929826,0.4814473562976321,0.11202185792349725,0.24291226415720862,0.27552671554058517
MULTI_TOOL_CYCLE & SEQ_MEDIUM & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,0.143,0.18625,0.03075,0.21503496503496505,1.1545501478387385,1.0,0.004116250000000002,1.0366703786191536,0.1561981197408241,0.10301507537688442,0.03537322892161604,0.1900678180879523
DEPTH_LOW & NO_TOOL & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.0815,0.23575,0.0305,0.37423312883435583,1.5874151806335348,1.0,0.011286375000000001,1.2213014705882355,0.4028797843954417,0.10636442894507413,0.18120134620131612,0.25180373302799447
DEPTH_LOW & NO_TOOL_CYCLE & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.0815,0.23575,0.0305,0.37423312883435583,1.5874151806335348,1.0,0.011286375000000001,1.2213014705882355,0.4028797843954417,0.10636442894507413,0.18120134620131612,0.25180373302799447
DEPTH_LOW & SEQ_SHORT & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.08175,0.23575,0.0305,0.3730886850152905,1.5825606999588147,1.0,0.0112274375,1.2190719512195123,0.40088505844599265,0.10627177700348431,0.17970387309818847,0.2512315111184618
MULTI_TOOL_CYCLE & PATTERN_A_T_A & TOOL_HIGH,FAILURE_EXECUTION_CASCADING_ERROR,0.098,0.23175,0.0305,0.3112244897959183,1.342931994804394,1.0,0.007788499999999997,1.115385185185185,0.2831049398422448,0.10192147034252297,0.10344873387037853,0.22141591264337446
MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A & TOOL_HIGH,FAILURE_EXECUTION_CASCADING_ERROR,0.098,0.23175,0.0305,0.3112244897959183,1.342931994804394,1.0,0.007788499999999997,1.115385185185185,0.2831049398422448,0.10192147034252297,0.10344873387037853,0.22141591264337446
MULTI_TOOL_CYCLE & SEQ_LONG & TOOL_HIGH,FAILURE_EXECUTION_CASCADING_ERROR,0.098,0.23175,0.0305,0.3112244897959183,1.342931994804394,1.0,0.007788499999999997,1.115385185185185,0.2831049398422448,0.10192147034252297,0.10344873387037853,0.22141591264337446
PATTERN_A_T_A & PATTERN_A_T_A_T_A & TOOL_HIGH,FAILURE_EXECUTION_CASCADING_ERROR,0.098,0.23175,0.0305,0.3112244897959183,1.342931994804394,1.0,0.007788499999999997,1.115385185185185,0.2831049398422448,0.10192147034252297,0.10344873387037853,0.22141591264337446
PATTERN_A_T_A & SEQ_LONG & TOOL_HIGH,FAILURE_EXECUTION_CASCADING_ERROR,0.098,0.23175,0.0305,0.3112244897959183,1.342931994804394,1.0,0.007788499999999997,1.115385185185185,0.2831049398422448,0.10192147034252297,0.10344873387037853,0.22141591264337446
PATTERN_A_T_A_T_A & SEQ_LONG & TOOL_HIGH,FAILURE_EXECUTION_CASCADING_ERROR,0.098,0.23175,0.0305,0.3112244897959183,1.342931994804394,1.0,0.007788499999999997,1.115385185185185,0.2831049398422448,0.10192147034252297,0.10344873387037853,0.22141591264337446
NO_TOOL & NO_TOOL_CYCLE & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.08175,0.23575,0.0305,0.3730886850152905,1.5825606999588147,1.0,0.0112274375,1.2190719512195123,0.40088505844599265,0.10627177700348431,0.17970387309818847,0.2512315111184618
NO_TOOL & SEQ_SHORT & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.08175,0.23575,0.0305,0.3730886850152905,1.5825606999588147,1.0,0.0112274375,1.2190719512195123,0.40088505844599265,0.10627177700348431,0.17970387309818847,0.2512315111184618
SEQ_MEDIUM & TOOL_MEDIUM & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.13025,0.2085,0.0305,0.23416506717850286,1.1230938473789107,1.0,0.0033428749999999986,1.0335125313283207,0.12601604945834252,0.0989456609894566,0.032425858722050366,0.190224020399803
DEPTH_LOW & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.082,0.23575,0.0305,0.3719512195121951,1.5777358197760134,1.0,0.011168499999999998,1.216864077669903,0.39888924604450154,0.1061792863359443,0.17821553092861647,0.2506627783669141
MULTI_TOOL_CYCLE & TOOL_HIGH,FAILURE_EXECUTION_CASCADING_ERROR,0.098,0.23175,0.0305,0.3112244897959183,1.342931994804394,1.0,0.007788499999999997,1.115385185185185,0.2831049398422448,0.10192147034252297,0.10344873387037853,0.22141591264337446
PATTERN_A_T_A & TOOL_HIGH,FAILURE_EXECUTION_CASCADING_ERROR,0.098,0.23175,0.0305,0.3112244897959183,1.342931994804394,1.0,0.007788499999999997,1.115385185185185,0.2831049398422448,0.10192147034252297,0.10344873387037853,0.22141591264337446
PATTERN_A_T_A_T_A & TOOL_HIGH,FAILURE_EXECUTION_CASCADING_ERROR,0.098,0.23175,0.0305,0.3112244897959183,1.342931994804394,1.0,0.007788499999999997,1.115385185185185,0.2831049398422448,0.10192147034252297,0.10344873387037853,0.22141591264337446
SEQ_LONG & TOOL_HIGH,FAILURE_EXECUTION_CASCADING_ERROR,0.098,0.23175,0.0305,0.3112244897959183,1.342931994804394,1.0,0.007788499999999997,1.115385185185185,0.2831049398422448,0.10192147034252297,0.10344873387037853,0.22141591264337446
NO_TOOL & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.08175,0.23575,0.0305,0.3730886850152905,1.5825606999588147,1.0,0.0112274375,1.2190719512195123,0.40088505844599265,0.10627177700348431,0.17970387309818847,0.2512315111184618
TOOL_HIGH,FAILURE_EXECUTION_CASCADING_ERROR,0.098,0.23175,0.0305,0.3112244897959183,1.342931994804394,1.0,0.007788499999999997,1.115385185185185,0.2831049398422448,0.10192147034252297,0.10344873387037853,0.22141591264337446
DEPTH_HIGH & MULTI_TOOL_CYCLE & TOOL_HIGH,FAILURE_EXECUTION_CASCADING_ERROR,0.0975,0.23175,0.03025,0.31025641025641026,1.3387547368129893,1.0,0.007654374999999998,1.1138197026022305,0.2803736178201048,0.1011705685618729,0.10218862382871494,0.22039249854783835
DEPTH_HIGH & PATTERN_A_T_A & TOOL_HIGH,FAILURE_EXECUTION_CASCADING_ERROR,0.0975,0.23175,0.03025,0.31025641025641026,1.3387547368129893,1.0,0.007654374999999998,1.1138197026022305,0.2803736178201048,0.1011705685618729,0.10218862382871494,0.22039249854783835
DEPTH_HIGH & PATTERN_A_T_A_T_A & TOOL_HIGH,FAILURE_EXECUTION_CASCADING_ERROR,0.0975,0.23175,0.03025,0.31025641025641026,1.3387547368129893,1.0,0.007654374999999998,1.1138197026022305,0.2803736178201048,0.1011705685618729,0.10218862382871494,0.22039249854783835
DEPTH_HIGH & SEQ_LONG & TOOL_HIGH,FAILURE_EXECUTION_CASCADING_ERROR,0.0975,0.23175,0.03025,0.31025641025641026,1.3387547368129893,1.0,0.007654374999999998,1.1138197026022305,0.2803736178201048,0.1011705685618729,0.10218862382871494,0.22039249854783835
DEPTH_HIGH & TOOL_HIGH,FAILURE_EXECUTION_CASCADING_ERROR,0.0975,0.23175,0.03025,0.31025641025641026,1.3387547368129893,1.0,0.007654374999999998,1.1138197026022305,0.2803736178201048,0.1011705685618729,0.10218862382871494,0.22039249854783835
